IDStation,NameStation,Date,Ammonia,Arsenic,Benzene,Benzo_a_pyrene,Cadmium,CO,Lead,Nikel,NO2,NOx,Ozone,PM10,PM25,Sulfur_dioxide
703,Schivenoglia Via Malpasso,2014-08-12,10.600000000000001,NA,0.1,NA,NA,0.4956521739130435,NA,NA,6.791304347826087,8.165217391304349,71.139130434782615,28,17,4.121739130434783
703,Schivenoglia Via Malpasso,2014-08-13,5.6000000000000005,NA,0.1,NA,NA,0.4608695652173913,NA,NA,6.434782608695652,7.856521739130435,59.482608695652175,22,16,5.1869565217391305
703,Schivenoglia Via Malpasso,2014-08-14,10.700000000000001,NA,0,0.1,NA,0.4083333333333333,NA,NA,6.366666666666667,8.195833333333335,66.85416666666667,12,7,5.233333333333333
703,Schivenoglia Via Malpasso,2014-08-15,8.8,1.1,0.1,NA,0,0.4,1.1,2.1,4.373913043478261,5.7043478260869565,58.74347826086957,9,7,4.408695652173913
703,Schivenoglia Via Malpasso,2014-08-16,2.8000000000000003,NA,0.1,NA,NA,0.41250000000000003,NA,NA,5.195833333333334,6.433333333333334,52.81666666666667,7,8,3.2125000000000004
703,Schivenoglia Via Malpasso,2014-08-17,7.800000000000001,NA,0.1,0.1,NA,0.4,NA,NA,7.520833333333334,9.633333333333335,55.616666666666674,10,10,3.1
703,Schivenoglia Via Malpasso,2014-08-18,12.4,NA,0.1,NA,NA,0.4,NA,NA,8.204347826086957,10.808695652173913,62.86521739130435,19,9,4.165217391304348
703,Schivenoglia Via Malpasso,2014-08-19,18.2,NA,0.1,NA,NA,0.43333333333333335,NA,NA,8.654166666666667,10.5375,50.25833333333334,14,11,3.816666666666667
703,Schivenoglia Via Malpasso,2014-08-20,5.800000000000001,NA,0.1,0.1,NA,0.46,NA,NA,6.99,9.235,53.93500000000001,14,11,3.5722222222222224
703,Schivenoglia Via Malpasso,2014-08-21,9.1,1.1,0.1,NA,0,0.5086956521739131,1.1,2.1,6.9,8.643478260869566,66.71304347826087,15,10,6.7043478260869565
703,Schivenoglia Via Malpasso,2014-08-22,5.7,NA,0.1,NA,NA,0.5043478260869565,NA,NA,6.586956521739131,7.852173913043479,69.69130434782609,15,12,7
703,Schivenoglia Via Malpasso,2014-08-23,3.8000000000000003,NA,0.1,0.1,NA,0.5458333333333334,NA,NA,9.1,10.758333333333335,46.78333333333334,20,13,NA
703,Schivenoglia Via Malpasso,2014-08-24,5.300000000000001,NA,0.1,NA,NA,0.4666666666666667,NA,NA,6.166666666666667,8.262500000000001,52.94583333333333,18,13,NA
703,Schivenoglia Via Malpasso,2014-08-25,2.9000000000000004,NA,0.1,NA,NA,0.42083333333333334,NA,NA,5.895833333333334,7.2,68.52916666666667,18,5,NA
703,Schivenoglia Via Malpasso,2014-08-26,11.600000000000001,NA,0.1,0.1,NA,0.47000000000000003,NA,NA,11.51,13.84,46.375,31,20,4.05
703,Schivenoglia Via Malpasso,2014-08-27,12.8,1.1,0.30000000000000004,NA,0,0.49583333333333335,1.1,4.2,8.745833333333334,11.004166666666668,65.02916666666667,38,24,3.8833333333333337
703,Schivenoglia Via Malpasso,2014-08-28,5.4,NA,0.1,NA,NA,0.4625,NA,NA,6.8,8.233333333333334,64.35000000000001,22,12,1.5583333333333333
703,Schivenoglia Via Malpasso,2014-08-29,4.1000000000000005,NA,0.2,0.1,NA,0.47391304347826085,NA,NA,9.534782608695652,12.4,65.94782608695652,22,15,3.1695652173913045
703,Schivenoglia Via Malpasso,2014-08-30,11.600000000000001,NA,0.1,NA,NA,0.4916666666666667,NA,NA,9.0375,10.754166666666666,71.67083333333333,23,15,5.370833333333334
703,Schivenoglia Via Malpasso,2014-08-31,11.200000000000001,NA,0.1,NA,NA,0.49583333333333335,NA,NA,6.929166666666667,8.287500000000001,71.05000000000001,21,20,6.179166666666667
703,Schivenoglia Via Malpasso,2014-09-01,5,NA,0.1,0.1,NA,0.5,NA,NA,8.783333333333333,10.6875,56.88333333333334,8,4,5.858333333333333
703,Schivenoglia Via Malpasso,2014-09-02,20.8,1.1,0.1,NA,0,0.5166666666666667,1.1,4.2,12.604166666666668,18.05,41.241666666666674,12,6,4.879166666666667
703,Schivenoglia Via Malpasso,2014-09-03,7.300000000000001,NA,0.1,NA,NA,0.5380952380952382,NA,NA,11.452380952380953,13.761904761904763,44.94761904761905,13,8,4.185714285714286
703,Schivenoglia Via Malpasso,2014-09-04,12.4,NA,0.2,0.1,NA,0.5875000000000001,NA,NA,15.325000000000001,20.975,31.750000000000004,30,21,4.550000000000001
703,Schivenoglia Via Malpasso,2014-09-05,17.5,NA,0.30000000000000004,NA,NA,0.6086956521739131,NA,NA,11.795652173913044,16.39130434782609,43.22608695652174,34,NA,4.865217391304348
703,Schivenoglia Via Malpasso,2014-09-06,22.200000000000003,NA,0.2,NA,NA,0.6083333333333334,NA,NA,8.266666666666667,11.016666666666667,66.3,32,20,5.816666666666667
703,Schivenoglia Via Malpasso,2014-09-07,NA,NA,0.2,0.1,NA,0.6208333333333335,NA,NA,7.083333333333334,8.508333333333333,62.175000000000004,23,18,5.6000000000000005
703,Schivenoglia Via Malpasso,2014-09-08,5.2,1.1,0.1,NA,0,0.6125,1.1,4.2,8.920833333333334,10.645833333333334,64.35833333333333,28,19,5.145833333333334
703,Schivenoglia Via Malpasso,2014-09-09,13.600000000000001,NA,0.2,0.1,NA,0.6454545454545455,NA,NA,9.536363636363637,12.154545454545454,69.32272727272728,60,28,5.427272727272728
703,Schivenoglia Via Malpasso,2014-09-10,NA,NA,NA,NA,NA,0.30000000000000004,NA,NA,5.800000000000001,6.411111111111111,89.46666666666667,NA,5,NA
703,Schivenoglia Via Malpasso,2014-09-11,3.3000000000000003,NA,0,0.1,NA,0.3375,NA,NA,5.029166666666667,6.408333333333333,69.92083333333333,7,11,4.4
703,Schivenoglia Via Malpasso,2014-09-12,NA,NA,0.1,NA,NA,0.4,NA,NA,8.066666666666666,9.766666666666667,55.3125,28,12,5.333333333333334
703,Schivenoglia Via Malpasso,2014-09-13,NA,NA,0.1,0.1,NA,0.42608695652173917,NA,NA,7.065217391304349,8.856521739130436,60,20,17,5.730434782608696
703,Schivenoglia Via Malpasso,2014-09-14,1.1,1.1,0.1,NA,0.2,0.4375,1.1,16.7,4.991666666666667,6.362500000000001,70.35833333333333,12,10,5.983333333333333
703,Schivenoglia Via Malpasso,2014-09-15,0.9,NA,0.1,NA,NA,0.45833333333333337,NA,NA,7.620833333333334,9.295833333333334,69.7875,21,14,4.879166666666667
703,Schivenoglia Via Malpasso,2014-09-16,2.9000000000000004,NA,0.1,0.1,NA,0.38571428571428573,NA,NA,8.15,9.92,63.00476190476191,25,16,2.95
703,Schivenoglia Via Malpasso,2014-09-17,3.7,NA,0.1,NA,NA,0.2,NA,NA,6.558333333333334,7.820833333333334,62.35416666666667,23,13,3.754166666666667
703,Schivenoglia Via Malpasso,2014-09-18,3.3000000000000003,1.1,0.2,NA,0,0.2625,1.1,4.2,10.341666666666667,12.145833333333334,51.24583333333334,33,25,5.429166666666667
703,Schivenoglia Via Malpasso,2014-09-19,4.5,NA,0.2,0.1,NA,0.3041666666666667,NA,NA,11.345833333333335,14.741666666666667,41.71666666666667,37,24,5.133333333333334
703,Schivenoglia Via Malpasso,2014-09-20,NA,NA,NA,NA,NA,0.35000000000000003,NA,NA,8.075000000000001,9.175,31.575000000000003,NA,NA,5.025
703,Schivenoglia Via Malpasso,2014-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,Schivenoglia Via Malpasso,2014-09-22,NA,NA,NA,NA,NA,0.4916666666666667,NA,NA,7.3909090909090915,8.227272727272728,77.58333333333334,NA,NA,NA
703,Schivenoglia Via Malpasso,2014-09-23,6.5,NA,0,0.1,NA,0.4,NA,NA,4.725,5.916666666666667,64.37916666666666,23,13,4.507142857142857
703,Schivenoglia Via Malpasso,2014-09-24,2.1,NA,0.1,NA,NA,0.4,NA,NA,8.254166666666666,10.029166666666667,54.829166666666666,22,18,3.3625
703,Schivenoglia Via Malpasso,2014-09-25,14.700000000000001,NA,0.1,0.1,NA,0.4173913043478261,NA,NA,10.234782608695653,14.482608695652175,47.265217391304354,35,25,3.473913043478261
703,Schivenoglia Via Malpasso,2014-09-26,11.9,1.1,0.1,NA,0,0.4608695652173913,2.1,4.2,11.630434782608695,15.578260869565218,50.05652173913044,42,32,1.7521739130434784
703,Schivenoglia Via Malpasso,2014-09-27,22.200000000000003,NA,0.2,NA,NA,0.5086956521739131,NA,NA,12.647826086956522,17.82608695652174,53.95217391304348,58,36,1.4521739130434783
703,Schivenoglia Via Malpasso,2014-09-28,12.600000000000001,NA,0.1,0.1,NA,0.5291666666666667,NA,NA,7.683333333333334,10.166666666666668,57.587500000000006,52,33,1.3041666666666667
703,Schivenoglia Via Malpasso,2014-09-29,22.700000000000003,NA,0.1,NA,NA,0.3842105263157895,NA,NA,10.027777777777779,12.055555555555555,53.642105263157895,34,19,3.6055555555555556
703,Schivenoglia Via Malpasso,2014-09-30,14,NA,0.1,NA,NA,0.30833333333333335,NA,NA,11.241666666666667,14.595833333333335,47.7125,57,29,6.0888888888888895
703,Schivenoglia Via Malpasso,2014-10-01,18.3,NA,0.2,0.1,NA,0.35000000000000003,NA,NA,11.633333333333335,13.6875,33.516666666666666,48,NA,4.491666666666667
703,Schivenoglia Via Malpasso,2014-10-02,15.8,1.1,0.1,NA,0,0.33333333333333337,1.1,2.1,9.512500000000001,11.804166666666667,45.60416666666667,43,20,5.300000000000001
703,Schivenoglia Via Malpasso,2014-10-03,18.3,NA,0.1,NA,NA,0.37083333333333335,NA,NA,12.137500000000001,17.541666666666668,42.93333333333334,26,16,5.987500000000001
703,Schivenoglia Via Malpasso,2014-10-04,11.5,NA,0.1,0.1,NA,0.4,NA,NA,9.833333333333334,12.3375,50.71666666666667,NA,27,6.2
703,Schivenoglia Via Malpasso,2014-10-05,9,NA,0.1,NA,NA,0.4166666666666667,NA,NA,7.466666666666667,9.533333333333335,48.75833333333333,38,35,NA
703,Schivenoglia Via Malpasso,2014-10-06,6.7,NA,0.2,NA,NA,0.4565217391304348,NA,NA,9.31304347826087,11,42.42173913043479,43,35,2.3600000000000003
703,Schivenoglia Via Malpasso,2014-10-07,6.4,NA,0.2,0.1,NA,0.4782608695652174,NA,NA,9.947826086956523,12.786956521739132,38.70434782608696,43,34,2.3086956521739133
703,Schivenoglia Via Malpasso,2014-10-08,6.5,1.1,0.1,NA,0,0.4916666666666667,2.1,2.1,11.554166666666667,13.695833333333335,50.0375,38,34,2.1166666666666667
703,Schivenoglia Via Malpasso,2014-10-09,23.400000000000002,NA,0.2,NA,NA,0.5083333333333333,NA,NA,14.333333333333334,19.129166666666666,23.23333333333333,48,42,2.356521739130435
703,Schivenoglia Via Malpasso,2014-10-10,14,NA,0.1,0.1,NA,0.5083333333333333,NA,NA,12.033333333333333,14.350000000000001,32.43333333333334,53,27,3.516666666666667
703,Schivenoglia Via Malpasso,2014-10-11,11.9,NA,0.1,NA,NA,0.5,NA,NA,5.408333333333333,6.558333333333334,51.53333333333334,43,27,4.604166666666667
