IDStation,NameStation,Date,Ammonia,Arsenic,Benzo_a_pyrene,Cadmium,Lead,Nikel,NO,NO2,NOx,Ozone,PM10,PM25
681,Moggio Loc Penscei,2018-08-01,5.4,NA,NA,NA,NA,NA,0.35833333333333334,1.9083333333333334,3.4250000000000003,153.10416666666669,22,19
681,Moggio Loc Penscei,2018-08-02,4.7,NA,NA,NA,NA,NA,0.35000000000000003,1.35,2.075,114.30416666666667,10,8
681,Moggio Loc Penscei,2018-08-03,5.1000000000000005,NA,NA,NA,NA,NA,0.38333333333333336,1.9500000000000002,2.95,124.15,15,13
681,Moggio Loc Penscei,2018-08-04,5.2,NA,NA,NA,NA,NA,0.4916666666666667,1.8750000000000002,2.7,127.00833333333334,14,13
681,Moggio Loc Penscei,2018-08-05,5.4,NA,NA,NA,NA,NA,0.65,1.8083333333333333,3.2,123.80000000000001,18,14
681,Moggio Loc Penscei,2018-08-06,6,NA,NA,NA,NA,NA,0.4916666666666667,1.8583333333333334,2.875,138.91250000000002,22,19
681,Moggio Loc Penscei,2018-08-07,5.300000000000001,NA,NA,NA,NA,NA,0.45,1.2416666666666667,2.3083333333333336,111.35000000000001,13,10
681,Moggio Loc Penscei,2018-08-08,5.6000000000000005,NA,NA,NA,NA,NA,0.55,1.9333333333333333,2.791666666666667,129.72083333333333,23,15
681,Moggio Loc Penscei,2018-08-09,5.2,NA,NA,NA,NA,NA,0.47500000000000003,1.2416666666666667,2.1833333333333336,107.90416666666667,15,10
681,Moggio Loc Penscei,2018-08-10,4.9,NA,NA,NA,NA,NA,0.5333333333333334,0.9916666666666668,2.2,103.30416666666667,14,12
681,Moggio Loc Penscei,2018-08-11,4.800000000000001,NA,NA,NA,NA,NA,0.4833333333333334,1.6916666666666669,2.416666666666667,109.60833333333333,17,13
681,Moggio Loc Penscei,2018-08-12,4.1000000000000005,NA,NA,NA,NA,NA,0.4416666666666667,0.8250000000000001,1.6916666666666667,103.4375,16,12
681,Moggio Loc Penscei,2018-08-13,4,NA,NA,NA,NA,NA,0.5333333333333334,0.5833333333333334,1.5666666666666667,94.325,9,7
681,Moggio Loc Penscei,2018-08-14,4.2,NA,NA,NA,NA,NA,0.5416666666666667,0.7166666666666667,1.9333333333333333,85.525,4,1
681,Moggio Loc Penscei,2018-08-15,4.1000000000000005,NA,NA,NA,NA,NA,0.5583333333333333,1.2083333333333335,2.15,82.72500000000001,8,8
681,Moggio Loc Penscei,2018-08-16,4.1000000000000005,NA,NA,NA,NA,NA,0.675,1.2666666666666668,2.325,98.53333333333335,7,7
681,Moggio Loc Penscei,2018-08-17,6.1000000000000005,NA,NA,NA,NA,NA,0.55,1.4416666666666667,2.6750000000000003,113.17916666666667,17,13
681,Moggio Loc Penscei,2018-08-18,6.300000000000001,NA,NA,NA,NA,NA,0.5,1.425,2.3833333333333333,110.29583333333333,8,8
681,Moggio Loc Penscei,2018-08-19,5.5,NA,NA,NA,NA,NA,0.5,1,1.8666666666666667,109.3875,10,8
681,Moggio Loc Penscei,2018-08-20,5.2,NA,NA,NA,NA,NA,0.6583333333333334,0.7583333333333333,2.166666666666667,103.86250000000001,8,7
681,Moggio Loc Penscei,2018-08-21,5,NA,NA,NA,NA,NA,0.55,0.9916666666666667,1.9833333333333334,118.19583333333334,10,8
681,Moggio Loc Penscei,2018-08-22,4.9,NA,NA,NA,NA,NA,0.5583333333333333,1.2166666666666668,2.325,127.39583333333334,14,11
681,Moggio Loc Penscei,2018-08-23,5.1000000000000005,NA,NA,NA,NA,NA,0.6666666666666667,1.75,2.7083333333333335,129.69166666666666,14,13
681,Moggio Loc Penscei,2018-08-24,4.800000000000001,NA,NA,NA,NA,NA,0.6000000000000001,1.3333333333333335,2.816666666666667,124.86666666666667,15,9
681,Moggio Loc Penscei,2018-08-25,4.1000000000000005,NA,NA,NA,NA,NA,0.5333333333333333,1.0166666666666666,2.033333333333333,87.40833333333333,13,14
681,Moggio Loc Penscei,2018-08-26,3.3000000000000003,NA,NA,NA,NA,NA,0.6416666666666667,0.675,1.8250000000000002,75.70416666666667,5,NA
681,Moggio Loc Penscei,2018-08-27,4.3,NA,NA,NA,NA,NA,0.6333333333333334,1.3583333333333334,2.7083333333333335,84.92916666666667,11,9
681,Moggio Loc Penscei,2018-08-28,4.4,NA,NA,NA,NA,NA,0.4916666666666667,0.9583333333333334,1.7583333333333333,94.98750000000001,6,5
681,Moggio Loc Penscei,2018-08-29,6,NA,NA,NA,NA,NA,0.525,1.9666666666666668,3.45,123.07916666666668,20,15
681,Moggio Loc Penscei,2018-08-30,8.4,NA,NA,NA,NA,NA,0.5333333333333333,2.6416666666666666,3.6083333333333334,141.2125,33,26
681,Moggio Loc Penscei,2018-08-31,8.8,NA,NA,NA,NA,NA,0.6333333333333334,1.1333333333333333,1.9583333333333335,91.17500000000001,8,4
681,Moggio Loc Penscei,2018-09-01,5.800000000000001,NA,NA,NA,NA,NA,0.5833333333333334,0.5333333333333333,1.35,67.57916666666667,4,NA
681,Moggio Loc Penscei,2018-09-02,5,NA,NA,NA,NA,NA,0.675,0.6333333333333333,1.4500000000000002,57.59166666666667,4,3
681,Moggio Loc Penscei,2018-09-03,4.4,NA,NA,NA,NA,NA,0.375,0.19166666666666668,0.9083333333333333,78.5875,6,2
681,Moggio Loc Penscei,2018-09-04,4.5,NA,NA,NA,NA,NA,0.5416666666666667,0.9416666666666668,2.4250000000000003,91.90416666666667,7,3
681,Moggio Loc Penscei,2018-09-05,4.9,NA,NA,NA,NA,NA,0.4833333333333334,2.941666666666667,3.966666666666667,113.98750000000001,12,7
681,Moggio Loc Penscei,2018-09-06,5,NA,NA,NA,NA,NA,0.4916666666666667,2.3583333333333334,3.1166666666666667,118.28750000000001,29,13
681,Moggio Loc Penscei,2018-09-07,4.5,NA,NA,NA,NA,NA,0.5583333333333333,0.8166666666666667,2.691666666666667,94.88333333333334,8,6
681,Moggio Loc Penscei,2018-09-08,4.9,NA,NA,NA,NA,NA,0.5750000000000001,1.9083333333333334,3,98.3125,15,12
681,Moggio Loc Penscei,2018-09-09,5.2,NA,NA,NA,NA,NA,0.6833333333333333,1.7333333333333334,3.1083333333333334,119.025,22,16
681,Moggio Loc Penscei,2018-09-10,5.9,NA,NA,NA,NA,NA,0.5583333333333333,2.441666666666667,3.2583333333333333,120.29583333333333,27,23
681,Moggio Loc Penscei,2018-09-11,6.800000000000001,NA,NA,NA,NA,NA,0.5833333333333334,2.5250000000000004,3.5833333333333335,134.45000000000002,26,20
681,Moggio Loc Penscei,2018-09-12,7.1000000000000005,NA,NA,NA,NA,NA,0.55,2.6,4.041666666666667,152.67083333333335,38,33
681,Moggio Loc Penscei,2018-09-13,6.7,NA,NA,NA,NA,NA,0.4083333333333333,2.0250000000000004,3.1,133.7375,30,25
681,Moggio Loc Penscei,2018-09-14,6.9,NA,NA,NA,NA,NA,0.5166666666666667,1.9416666666666669,3.4916666666666667,112.00416666666668,17,12
681,Moggio Loc Penscei,2018-09-15,6.5,NA,NA,NA,NA,NA,0.4916666666666667,1.875,2.8083333333333336,107.3375,39,24
681,Moggio Loc Penscei,2018-09-16,6.800000000000001,NA,NA,NA,NA,NA,0.55,1.3083333333333333,2.4250000000000003,101.23333333333333,29,22
681,Moggio Loc Penscei,2018-09-17,7.800000000000001,NA,NA,NA,NA,NA,0.5333333333333333,1.3166666666666667,2.7750000000000004,103.30416666666667,29,21
681,Moggio Loc Penscei,2018-09-18,7.7,NA,NA,NA,NA,NA,0.525,1.5416666666666667,2.516666666666667,88.4375,16,10
681,Moggio Loc Penscei,2018-09-19,7.7,NA,NA,NA,NA,NA,0.6,1.3416666666666668,2.8583333333333334,90.03750000000001,17,17
681,Moggio Loc Penscei,2018-09-20,7.6000000000000005,NA,NA,NA,NA,NA,0.5916666666666667,2.325,3.4583333333333335,110.93333333333334,26,21
681,Moggio Loc Penscei,2018-09-21,7.800000000000001,NA,NA,NA,NA,NA,0.4916666666666667,2.4083333333333337,3.3833333333333333,130.77916666666667,27,19
681,Moggio Loc Penscei,2018-09-22,7.9,NA,NA,NA,NA,NA,0.6000000000000001,2.5,3.416666666666667,125.37916666666668,33,26
681,Moggio Loc Penscei,2018-09-23,7.800000000000001,NA,NA,NA,NA,NA,0.7833333333333333,2.3833333333333333,3.4833333333333334,103.79166666666667,27,19
681,Moggio Loc Penscei,2018-09-24,6.6000000000000005,NA,NA,NA,NA,NA,0.4666666666666667,1.375,2.2333333333333334,76.8375,12,8
681,Moggio Loc Penscei,2018-09-25,6.1000000000000005,NA,NA,NA,NA,NA,0.725,2.3,3.966666666666667,63.454166666666666,4,1
681,Moggio Loc Penscei,2018-09-26,6.300000000000001,NA,NA,NA,NA,NA,0.4916666666666667,2.3666666666666667,4.458333333333334,74.4625,16,11
681,Moggio Loc Penscei,2018-09-27,6,NA,NA,NA,NA,NA,0.55,1.6083333333333334,3.341666666666667,81.05416666666667,8,5
681,Moggio Loc Penscei,2018-09-28,6,NA,NA,NA,NA,NA,0.4666666666666667,2.6166666666666667,3.7333333333333334,97.65,8,6
681,Moggio Loc Penscei,2018-09-29,5.5,NA,NA,NA,NA,NA,0.45833333333333337,1.3750000000000002,2.8833333333333333,104.84166666666667,11,9
681,Moggio Loc Penscei,2018-09-30,7.4,NA,NA,NA,NA,NA,0.6583333333333334,2.666666666666667,4.241666666666667,84.7125,27,19
681,Moggio Loc Penscei,2018-10-01,5.800000000000001,NA,NA,NA,NA,NA,0.4,1.5833333333333335,2.3833333333333333,69.05833333333334,6,4
681,Moggio Loc Penscei,2018-10-02,4.5,NA,NA,NA,NA,NA,0.5916666666666667,4.683333333333334,6.991666666666667,74.69583333333334,11,11
681,Moggio Loc Penscei,2018-10-03,6.2,NA,NA,NA,NA,NA,0.6666666666666667,2.691666666666667,5.8500000000000005,70.68333333333334,16,14
681,Moggio Loc Penscei,2018-10-04,6.300000000000001,NA,NA,NA,NA,NA,0.4666666666666667,3.5500000000000003,4.566666666666667,80.45833333333334,20,18
681,Moggio Loc Penscei,2018-10-05,NA,NA,NA,NA,NA,NA,0.5,3.5500000000000003,4.6000000000000005,NA,NA,NA
681,Moggio Loc Penscei,2018-10-06,10.100000000000001,NA,NA,NA,NA,NA,0.5833333333333334,2.95,4.308333333333334,63.56521739130435,35,29
681,Moggio Loc Penscei,2018-10-07,8.5,NA,NA,NA,NA,NA,0.4916666666666667,1.8916666666666668,2.85,79.39583333333334,21,14
681,Moggio Loc Penscei,2018-10-08,7.9,NA,NA,NA,NA,NA,0.4833333333333334,2.725,4.4750000000000005,80.37083333333334,30,22
681,Moggio Loc Penscei,2018-10-09,NA,NA,NA,NA,NA,NA,0.4416666666666667,2.4916666666666667,3.9333333333333336,NA,NA,NA
681,Moggio Loc Penscei,2018-10-10,8.3,NA,NA,NA,NA,NA,0.4416666666666667,1.8583333333333334,3.85,83.6304347826087,35,28
681,Moggio Loc Penscei,2018-10-11,8.200000000000001,NA,NA,NA,NA,NA,0.38333333333333336,1.0416666666666667,1.5666666666666669,83.17916666666667,22,17
681,Moggio Loc Penscei,2018-10-12,7.800000000000001,NA,NA,NA,NA,NA,0.4666666666666667,2.5500000000000003,4.9,79.17916666666667,19,15
681,Moggio Loc Penscei,2018-10-13,7.4,NA,NA,NA,NA,NA,0.525,2.4333333333333336,3.341666666666667,78.8375,29,23
681,Moggio Loc Penscei,2018-10-14,7.4,NA,NA,NA,NA,NA,0.43333333333333335,2.1583333333333337,3.2,92.69583333333334,33,29
681,Moggio Loc Penscei,2018-10-15,8.1,NA,NA,NA,NA,NA,0.30000000000000004,2.45,4.108333333333333,95.61666666666667,41,26
681,Moggio Loc Penscei,2018-10-16,7.9,NA,NA,NA,NA,NA,0.30000000000000004,2.25,3.6500000000000004,88.20833333333334,30,21
681,Moggio Loc Penscei,2018-10-17,7.6000000000000005,NA,NA,NA,NA,NA,0.4,2.8000000000000003,3.3000000000000003,81.70416666666668,41,18
681,Moggio Loc Penscei,2018-10-18,7.5,NA,NA,NA,NA,NA,0.375,2.566666666666667,4.608333333333333,75.3875,24,17
681,Moggio Loc Penscei,2018-10-19,7.7,NA,NA,NA,NA,NA,0.6083333333333334,5.025,9.075000000000001,77.15833333333333,29,22
681,Moggio Loc Penscei,2018-10-20,7.9,NA,NA,NA,NA,NA,0.55,4.925,6.25,67.77083333333334,61,45
681,Moggio Loc Penscei,2018-10-21,8.1,NA,NA,NA,NA,NA,0.7166666666666668,2.8083333333333336,4.15,76.92083333333333,34,24
681,Moggio Loc Penscei,2018-10-22,7.800000000000001,NA,NA,NA,NA,NA,0.41666666666666674,2.15,3.0250000000000004,68.55,10,4
681,Moggio Loc Penscei,2018-10-23,NA,NA,NA,NA,NA,NA,0.22000000000000003,0.77,0.9700000000000001,83.3375,NA,NA
681,Moggio Loc Penscei,2018-10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.35000000000001,1,0
681,Moggio Loc Penscei,2018-10-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.575,NA,NA
681,Moggio Loc Penscei,2018-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.90833333333334,39,29
681,Moggio Loc Penscei,2018-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.72500000000001,15,12
681,Moggio Loc Penscei,2018-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.23333333333333,3,1
681,Moggio Loc Penscei,2018-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.56956521739131,11,3
681,Moggio Loc Penscei,2018-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.67916666666667,NA,NA
681,Moggio Loc Penscei,2018-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.55416666666667,11,5
681,Moggio Loc Penscei,2018-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.5,9,3
681,Moggio Loc Penscei,2018-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.29166666666667,13,7
681,Moggio Loc Penscei,2018-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.482608695652175,3,1
681,Moggio Loc Penscei,2018-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.3125,8,5
681,Moggio Loc Penscei,2018-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.85833333333333,2,1
681,Moggio Loc Penscei,2018-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.59583333333333,3,1
681,Moggio Loc Penscei,2018-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.83529411764707,4,3
681,Moggio Loc Penscei,2018-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2
681,Moggio Loc Penscei,2018-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2
681,Moggio Loc Penscei,2018-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2
681,Moggio Loc Penscei,2018-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2
681,Moggio Loc Penscei,2018-11-12,NA,NA,NA,NA,NA,NA,1.1916666666666667,2.5333333333333337,3.691666666666667,56.94166666666667,NA,NA
681,Moggio Loc Penscei,2018-11-13,NA,NA,NA,NA,NA,NA,0.7583333333333334,2.033333333333333,3.7833333333333337,63.96666666666667,NA,NA
681,Moggio Loc Penscei,2018-11-14,NA,NA,NA,NA,NA,NA,0.8750000000000001,2.8333333333333335,4.875,60.862500000000004,11,7
681,Moggio Loc Penscei,2018-11-15,NA,NA,NA,NA,NA,NA,1.1166666666666667,5.783333333333334,8.258333333333333,45.77916666666667,12,11
681,Moggio Loc Penscei,2018-11-16,NA,NA,NA,NA,NA,NA,1.0416666666666667,4.133333333333334,5.991666666666667,45.1375,15,13
681,Moggio Loc Penscei,2018-11-17,NA,NA,NA,NA,NA,NA,0.8750000000000001,2.475,3.7666666666666666,49.9125,20,16
681,Moggio Loc Penscei,2018-11-18,8.3,NA,NA,NA,NA,NA,1.3416666666666668,3.291666666666667,6.75,49.075,22,18
681,Moggio Loc Penscei,2018-11-19,7.300000000000001,NA,NA,NA,NA,NA,0.8,2.2750000000000004,4.458333333333334,52.525000000000006,22,17
681,Moggio Loc Penscei,2018-11-20,6.4,NA,NA,NA,NA,NA,0.9333333333333333,1.9500000000000002,3.991666666666667,47.575,10,7
681,Moggio Loc Penscei,2018-11-21,7.2,NA,NA,NA,NA,NA,0.7500000000000001,0.9000000000000001,2.3666666666666667,68.53333333333333,5,2
681,Moggio Loc Penscei,2018-11-22,8.8,NA,NA,NA,NA,NA,0.7166666666666667,1.2333333333333334,2.3833333333333337,66.19583333333334,6,4
681,Moggio Loc Penscei,2018-11-23,8.4,NA,NA,NA,NA,NA,0.5,0.48333333333333334,1.375,69.54166666666667,5,3
681,Moggio Loc Penscei,2018-11-24,11,NA,NA,NA,NA,NA,0.5666666666666667,1.3666666666666667,2.325,60.91666666666667,5,3
681,Moggio Loc Penscei,2018-11-25,11,NA,NA,NA,NA,NA,0.5916666666666667,0.8083333333333333,1.6416666666666668,71.7125,5,3
681,Moggio Loc Penscei,2018-11-26,8.8,NA,NA,NA,NA,NA,0.7250000000000001,1.6916666666666667,4.391666666666667,63.87916666666667,6,4
681,Moggio Loc Penscei,2018-11-27,6.2,NA,NA,NA,NA,NA,0.9500000000000001,1.5333333333333334,2.9916666666666667,58.275000000000006,5,2
681,Moggio Loc Penscei,2018-11-28,4.6000000000000005,NA,NA,NA,NA,NA,0.8083333333333333,1.8000000000000003,4.333333333333334,67.54583333333333,6,5
681,Moggio Loc Penscei,2018-11-29,4.1000000000000005,NA,NA,NA,NA,NA,1.5083333333333333,6.675000000000001,10.333333333333334,46.00416666666667,17,13
681,Moggio Loc Penscei,2018-11-30,4.1000000000000005,NA,NA,NA,NA,NA,3.791666666666667,14.041666666666668,20.34166666666667,24.908333333333335,27,19
681,Moggio Loc Penscei,2018-12-01,4.1000000000000005,NA,NA,NA,NA,NA,1.2916666666666667,5.625,9.366666666666667,52.050000000000004,15,13
681,Moggio Loc Penscei,2018-12-02,3.7,NA,NA,NA,NA,NA,0.9666666666666667,2.7583333333333337,3.9000000000000004,64.39583333333334,11,10
681,Moggio Loc Penscei,2018-12-03,3.3000000000000003,NA,NA,NA,NA,NA,0.5833333333333334,2.641666666666667,3.908333333333333,71.3875,7,5
681,Moggio Loc Penscei,2018-12-04,2.6,NA,NA,NA,NA,NA,0.525,0.7,1.3583333333333334,77.575,3,3
681,Moggio Loc Penscei,2018-12-05,1.9000000000000001,NA,NA,NA,NA,NA,0.9666666666666667,3.1333333333333337,5.991666666666667,68.26666666666667,9,9
681,Moggio Loc Penscei,2018-12-06,3.6,NA,NA,NA,NA,NA,1.6,6.566666666666667,9.233333333333334,38.59166666666667,30,24
681,Moggio Loc Penscei,2018-12-07,3.2,NA,NA,NA,NA,NA,0.6833333333333333,2.541666666666667,3.825,67.53333333333333,9,7
681,Moggio Loc Penscei,2018-12-08,2.1,NA,NA,NA,NA,NA,0.6000000000000001,0.35000000000000003,1.4333333333333333,76.4,5,4
681,Moggio Loc Penscei,2018-12-09,1.7000000000000002,NA,NA,NA,NA,NA,0.6833333333333333,0.33333333333333337,1.3666666666666667,83.53750000000001,3,2
681,Moggio Loc Penscei,2018-12-10,1.3,NA,NA,NA,NA,NA,0.6333333333333334,0.2,1.0666666666666667,76.20416666666667,3,2
681,Moggio Loc Penscei,2018-12-11,0.8,NA,NA,NA,NA,NA,0.5833333333333334,0.33333333333333337,1.4083333333333334,75.325,4,0
681,Moggio Loc Penscei,2018-12-12,0.6000000000000001,NA,NA,NA,NA,NA,0.8083333333333333,4.441666666666667,5.7250000000000005,71.23750000000001,6,5
681,Moggio Loc Penscei,2018-12-13,0.8,NA,NA,NA,NA,NA,1.0166666666666666,3.841666666666667,8.916666666666668,60.02916666666667,11,10
681,Moggio Loc Penscei,2018-12-14,1.6,NA,NA,NA,NA,NA,1.2666666666666668,10.700000000000001,13.591666666666667,48.295833333333334,18,16
681,Moggio Loc Penscei,2018-12-15,2,NA,NA,NA,NA,NA,1.0666666666666667,4.191666666666666,7.95,60.74583333333334,18,14
681,Moggio Loc Penscei,2018-12-16,1.4000000000000001,NA,NA,NA,NA,NA,0.8166666666666668,2.7500000000000004,5.683333333333334,68.36666666666667,14,11
681,Moggio Loc Penscei,2018-12-17,1.7000000000000002,NA,NA,NA,NA,NA,1.7750000000000001,5.466666666666667,13.508333333333333,55.266666666666666,19,16
681,Moggio Loc Penscei,2018-12-18,0.7000000000000001,NA,NA,NA,NA,NA,0.7416666666666667,1.4333333333333333,5.825,75.9375,6,4
681,Moggio Loc Penscei,2018-12-19,1.4000000000000001,NA,NA,NA,NA,NA,0.925,3.6,6.775,64.5875,9,8
681,Moggio Loc Penscei,2018-12-20,1.5,NA,NA,NA,NA,NA,1.2833333333333334,3.266666666666667,8.183333333333334,53.07083333333334,6,4
681,Moggio Loc Penscei,2018-12-21,1.4000000000000001,NA,NA,NA,NA,NA,0.5750000000000001,0.6666666666666667,1.5750000000000002,79.39583333333334,4,3
681,Moggio Loc Penscei,2018-12-22,1.2000000000000002,NA,NA,NA,NA,NA,0.6916666666666667,0.8583333333333334,1.7750000000000001,79.29166666666667,4,4
681,Moggio Loc Penscei,2018-12-23,0.7000000000000001,NA,NA,NA,NA,NA,0.6000000000000001,0.65,1.7416666666666667,86.4375,6,5
681,Moggio Loc Penscei,2018-12-24,0.7000000000000001,NA,NA,NA,NA,NA,0.5333333333333333,0.43333333333333335,1.1333333333333333,79.73750000000001,2,5
681,Moggio Loc Penscei,2018-12-25,0,NA,NA,NA,NA,NA,0.525,0,0.2,89.73750000000001,3,3
681,Moggio Loc Penscei,2018-12-26,0,NA,NA,NA,NA,NA,0.6666666666666667,1.0166666666666666,2.041666666666667,84.88333333333334,6,4
681,Moggio Loc Penscei,2018-12-27,0,NA,NA,NA,NA,NA,0.5750000000000001,0.42500000000000004,1.3166666666666667,86.19583333333334,5,3
681,Moggio Loc Penscei,2018-12-28,0,NA,NA,NA,NA,NA,0.675,0.7166666666666668,2.158333333333333,84.59166666666667,3,2
681,Moggio Loc Penscei,2018-12-29,0,NA,NA,NA,NA,NA,0.5583333333333333,0.09166666666666669,1.05,83.95833333333334,3,2
681,Moggio Loc Penscei,2018-12-30,0,NA,NA,NA,NA,NA,0.5333333333333333,0.11666666666666668,0.6583333333333334,88.70416666666667,3,3
681,Moggio Loc Penscei,2018-12-31,0,NA,NA,NA,NA,NA,0.5916666666666667,0.5583333333333333,1.8583333333333334,83.8125,3,3
681,Moggio Loc Penscei,2019-01-01,0.4,NA,NA,NA,NA,NA,1.0260869565217392,1.675,4.125,74.73333333333333,16,15
681,Moggio Loc Penscei,2019-01-02,0,NA,NA,NA,NA,NA,0.6625000000000001,0.15,0.75,82.85833333333333,6,3
681,Moggio Loc Penscei,2019-01-03,0.2,NA,NA,NA,NA,NA,0.6708333333333334,0.4916666666666667,1.1666666666666667,86.275,17,15
681,Moggio Loc Penscei,2019-01-04,0.1,NA,NA,NA,NA,NA,0.7416666666666667,0.4416666666666667,1.6500000000000001,84.73333333333333,17,15
681,Moggio Loc Penscei,2019-01-05,0,NA,NA,NA,NA,NA,0.6875,0.18333333333333335,0.8916666666666667,86.00833333333334,4,2
681,Moggio Loc Penscei,2019-01-06,0,NA,NA,NA,NA,NA,0.6416666666666667,0.08333333333333334,0.6833333333333333,78.44583333333334,3,2
681,Moggio Loc Penscei,2019-01-07,0,NA,NA,NA,NA,NA,1.0083333333333333,2.225,5.025,72.3125,12,8
681,Moggio Loc Penscei,2019-01-08,0.5,NA,NA,NA,NA,NA,1.0583333333333333,2.541666666666667,4.183333333333334,70.00833333333334,17,15
681,Moggio Loc Penscei,2019-01-09,0,NA,NA,NA,NA,NA,0.6375000000000001,0.18333333333333335,0.875,79.01666666666667,3,2
681,Moggio Loc Penscei,2019-01-10,0,NA,NA,NA,NA,NA,0.7458333333333333,0.6833333333333333,1.5333333333333334,61.18333333333334,4,2
681,Moggio Loc Penscei,2019-01-11,0,NA,NA,NA,NA,NA,0.8041666666666667,2.5000000000000004,3.566666666666667,65.95833333333334,5,3
681,Moggio Loc Penscei,2019-01-12,0,NA,NA,NA,NA,NA,0.7416666666666667,1.9083333333333334,2.9916666666666667,76.30000000000001,4,2
681,Moggio Loc Penscei,2019-01-13,0,NA,NA,NA,NA,NA,0.7333333333333334,0.7666666666666667,1.75,74.00416666666668,2,0
681,Moggio Loc Penscei,2019-01-14,0,NA,NA,NA,NA,NA,0.6333333333333334,0.33333333333333337,1.1666666666666667,78.24583333333334,3,1
681,Moggio Loc Penscei,2019-01-15,0,NA,NA,NA,NA,NA,0.8791666666666668,1.9083333333333332,5.183333333333334,76.54583333333333,6,4
681,Moggio Loc Penscei,2019-01-16,0,NA,NA,NA,NA,NA,0.6625000000000001,1.375,2.7333333333333334,77.95833333333334,12,5
681,Moggio Loc Penscei,2019-01-17,0,NA,NA,NA,NA,NA,0.675,0.8916666666666667,1.9083333333333334,71.29583333333333,6,4
681,Moggio Loc Penscei,2019-01-18,0,NA,NA,NA,NA,NA,0.8958333333333334,5.158333333333333,7.158333333333334,67.3375,13,11
681,Moggio Loc Penscei,2019-01-19,0.30000000000000004,NA,NA,NA,NA,NA,1.2458333333333333,4.666666666666667,6.941666666666667,44.45416666666667,25,19
681,Moggio Loc Penscei,2019-01-20,0.1,NA,NA,NA,NA,NA,1.0791666666666668,1.3416666666666668,4.058333333333334,58.21666666666667,19,16
681,Moggio Loc Penscei,2019-01-21,0,NA,NA,NA,NA,NA,0.8083333333333333,2.0833333333333335,3.541666666666667,74.39583333333334,12,9
681,Moggio Loc Penscei,2019-01-22,0,NA,NA,NA,NA,NA,1.3583333333333334,4.75,8.125,69.96666666666667,19,15
681,Moggio Loc Penscei,2019-01-23,0.2,NA,NA,NA,NA,NA,1.2750000000000001,3.8750000000000004,7.558333333333334,61.80416666666667,23,18
681,Moggio Loc Penscei,2019-01-24,0.2,NA,NA,NA,NA,NA,1.5708333333333333,4.216666666666667,9.133333333333335,66.23333333333333,17,12
681,Moggio Loc Penscei,2019-01-25,0,NA,NA,NA,NA,NA,0.7041666666666667,0.5416666666666666,1.3166666666666669,88.85000000000001,7,5
681,Moggio Loc Penscei,2019-01-26,0.1,NA,NA,NA,NA,NA,0.8541666666666667,1.3416666666666668,2.666666666666667,84.62916666666668,4,5
681,Moggio Loc Penscei,2019-01-27,0,NA,NA,NA,NA,NA,1.0208333333333335,5.175,6.2,66.00833333333334,12,9
